review,label
果真是有需求就有市场以备忘OMG这就是精明阿拉上海人！老人（含陪伴者一人）、抱婴者和残疾人士。于是世博场馆门外聚集老头老太太一群，可供游人挑选租用，每人一天50元，老人还附带提供导游服务。据称，有几个特别老态的已经成了“红牌”大娘。,惊讶
错过这个经典时刻了~~哈哈，赵薇粉丝100万截图纪念。,开心
中国特色这样的俄罗斯方块，再高的技术也都是杯具哇...,不满
。。。。。。Ron那个表情啊，瞬息万变可爱的羲···Ron在做神马呢思考着啥呢整理图片发现两张图，有LOGO，不知能不能发。如果有人有意见，我就删。这图就两个字“幻灭”，别指望他能一帅到底！,好奇
很有意思的设计～超级可爱的厕所标志设计。,赞同
哎....这样看恶吻我觉得是种煎熬.....,疑问
开学第二天2号.为了排队吃早餐，等了20分钟居然迟到了....还给班主任罚抄好多阿真是杯具,不满
"今天去了华仔的博客,他是我喜欢的艺人,从小就开始听他的歌,心情可以平静下,有点沧桑的感觉,以后有能力的话我一定要和他一起聚聚.",崇拜
好孩儿..怕您冷着你这是想说点什么..你看看今天傍晚。。。弄点好团购啊~~~来个0.1折之类的。。今天傍晚北京风力将加大至5~6级明后天最低气温仅1~2℃大家注意防寒保暖啊。。图为今日气温走势及今后几天温度预报~,期待
好玩什么是红杏出墙？妈妈：就是杏子红了，跑到墙外去了。爸爸反对这样的解释，说：你妈妈解释得不对，是杏子难耐寂寞，守不住本分，主动跑道墙外去了。妈妈立即更正：“如果墙外没有风景，杏子怎么会出墙？”爸爸还是不服气：“那李子、桃子为什么不出墙？”儿子听得一头雾水。,困惑
FML....饥寒交迫下打算将家里唯一的薯仔加入煲咖喱度食埋距..点知....薯仔居然发芽~~！！！我顶...咁千载难逢的场面都给我遇到了..注定今晚别吃了....,困惑
哈哈哈，微博是万能的你立场有问题，为什么不是某官员，某老板，某导演，某教授，某明星，某作家，某童鞋。。。？“大叔，别闹了，我可是有微博的人。”,挑衅
我不要你难过我不要你纠结。我好混乱我好头晕我好无力我好纠结我好难过。,伤心
一路走好。【湖南永州法院枪击案遇害法官被追认为烈士】昨日，湖南省高级法院追认永州法院枪击案遇害法官赵沪宁、谭斌、蒋启东为烈士，为负伤干警记一等功。6月1日，湖南永州邮政分局一名保安携枪闯入永州零陵区法院，对正在办公法官扫射，当场造成3名法官死亡、3名法官受伤。,伤心
想找个实用好看的搭配，结果全是丝袜不然就是光腿。穿条裤子就这么困难嘛,困惑
聽日就要翻工喇!!!今晚完全訓唔著吖!!!唔想翻吖!!!我仲未歎夠吖!!,不满
木下雨啊，什么时候下啊北京，今天很闷，气压变低，很难受，感觉呼吸不畅，,不满
这么大啊哈哈支持此类偷拍哇，我掉的东西原来在这儿,赞同
"回覆好吧,,,那你不要变成那样的人哦.哈哈,,,我要出去咯~~~~~~今天要好好玩一玩~,回复男人一定要学会甜言蜜语。而当男人讲甜言蜜语时。最大的敌人却不是女人的耳朵。",挑衅
回复咋就八戒了？？八戒，我这有吗丁啉师父，赶紧打住，我都快吐了……看着像哥哥==绝对是你哥哥，对了，你也得叫我哥哥，不然我就说你“讨厌……”恶心死你谢谢你们为灾区所做的一切，你们辛苦了，我爱你们。,崇拜
“我头上有犄角，我身后有尾巴，谁也不知道，我有多少秘密……”电视剧《小龙人》曾经风靡全国，也让当时只有4岁的小龙人扮演者陈嘉男一夜走红。如今的陈嘉男24岁，在特技学校当老师，而他复出的第一步计划是要重拍《小龙人》。,期待
回复中赢：握手！请问我们是佛友吗！在下跟你说道说道~非法非非法；非法，是没有法，没有因果；非非法，并不是没有法，没有因果。而是没有固定的法，固定的因果。法与果，无实无虚，非真非假，皆以你的心态、你的行为而定！献丑了！我国收入差距呈扩大趋势】发改委社会发展研究所所长杨宜勇昨日发表言论，称当前收入分配领域存在的问题主要包括收入差距过大、分配秩序紊乱、制约机制缺失等。为此应缩小政府规模，使政府从初次分配过程中退出。关键要斩断政府与国企联系。,思考
去年拍艺术照前的自拍，没想到时隔一年，现在竟胖的不行！,不满
还是很像的完全看不出来···疯掉了···第一张看起来居然还有点像允浩。但是要说这个是希澈我是坚决不相信的~！！虽然他就是,困惑
又开始辟谣了，是否意味着已经开始了呢？,疑问
对偶微笑吧上帝。英国居民捕捉到天空出现了罕见的“倒挂彩虹”的景象，这种罕见的天象奇观看上去就像天空在微笑一样。科学家们把这个神奇的微笑命名为“上帝之眼”。快转了，许过愿吧，上帝正在微笑的看你。,赞同
村里唯一的.....最厉害“都回去吧，不是咱村的！”,挑衅
今天M&M了嗎?,期待
哈哈哈哈小笑话分享－－－－－食人族父子打猎，其子擒一瘦子，其父曰：放，没肉！其子又擒一胖子，其父曰：放，太腻！其子又擒一美女，其父曰：带回家，晚上把你妈吃了！,挑衅
"这个建议很好呀，最低碳出镜奖，最有创意环保标语奖等都可以评，我来负责提供奖品。那就可以除了鼓励出镜外,再评最低碳出镜奖在此时段，关掉你的电脑一小时，另请手写“关机一小时，低碳一小时”等标语并签名，置于关掉的电脑旁拍照（鼓励出镜），结束后上传。征集2010个参与者！",期待
我是不是脑残啊!!!竟然以为上午是考英语!我昨晚都没有复习生物!气死我了!!!脑残脑残!!!!,生气
我确实会说哇...哈哈你现在想不想我?【十二星座“恋爱口头禅”】白羊座-现在想不想我。金牛座-你永远不会变心吗。双子座-你一点也不爱我。巨蟹座-你爱我吗。狮子座-你敢。处女座-我想听你说真话。天秤座-我要跟你去。天蝎座-你绝对不可以背叛我。射手座-你好恶心哦。摩羯座-你现在在做什么。水瓶座-你是不是很风流。双鱼座-我不告诉你。,激动
::在佛山珠江，见有一人不慎落水，路人聚而欲救。有人说，落水者是公务员，围观者散去一半。又有人说，是公安局的，又散去一些。有人又说，看上去像城管，围观者皆散去。猛然有人说，是证监会的，围观者蜂拥而回，投石，让他上来还要坑死好多人！@新华内参,挑衅
哎呀30哎呀`30...我倒~27是没希望了，40就太晚了点吧。【12星最佳结婚年龄】------白羊女=30男=35；金牛女=24男=32~37；双子女=30男=30；巨蟹女=23~26男=25；狮子女=30男=33；处女女=23男=30后；天秤女=29男=30后；天蝎女=20及35男=27及40；射手女=22男=24及35；魔羯女=25男=33~37；水瓶女=22男=25及35；双鱼女=22男=23~30,疑问
未見過阿paul彈lespaul，還要是白色的~我都没见过。你记得这张照片吗？好经典！,好奇
中国人民的力量是强大的！纪念···日本战败投降图，今天能超过815次吗？拭目以待！,骄傲
又一个轰子。周笔畅害人不浅。牺牲自己。娱乐大家啊。,否定
广州市处长级。。。,好奇
精神之吻，纯洁。,崇拜
嗷儿！！！～崩溃！！法语里字母C在辅音字母前，到底是读“哥”，还是读“磕”！！！。。怎么这老师讲得都前后矛盾呢！一会儿送气一会儿不送气，我让你丫断气！。。,困惑
给人解释了下，住的地儿和工作的地儿是多么的荒芜，即使想叫个外卖，也不是说你愿意出钱人家就愿意送的。闻毕，胖师哥道：可怜的乡下妹子。。。,困惑
我没发耶！今天把最后1份幸运送给你们，谁发的关于,期待
不过我估摸着，这种级别的东东，得照小朋那个来。。。这种谣言+胡扯大本营，应该定点清除。连伪科学都不是！纯粹胡扯。【分享】下班了，可以回家仔细研究一下。。。“外行看热闹，内行看门道”。尽管很多人对“掌纹看健康”趋之若鹜，但也有不少人对此心存疑虑，认为其缺乏科学依据，担心和“手相算命”一样被忽悠。“掌纹看健康”靠谱吗?“掌纹”的变化真的能反映脏腑、疾病的情况?让我们一起来解读手中的密码！,困惑
"等头发长了，就试。先存非常爱这种fishbonebraid!!找来演示图,研究了一下,看不懂",好奇
胖咋了咋了咋了咋了！！！你以为我愿意穿短裤啊。。。,挑衅
连续两天都在逛天一，第一天，兴致勃勃，收获了不少，屈臣氏的护肤品，银泰的nike经典，citylife的新款包包。。。到了第二天，陪朋友应征，真的要晕啦，逛得我！直想回家呢！,开心
噶一声我就过去了。。！！宝宝又要去看你们了~~~【行程一】江苏无锡移动歌友会【时间】2010年12月11日【地点】【说明】均详见江苏分会后续公告贴【行程二】重庆移动歌友会【时间】2010年12月12日19:00【地点】重庆市江津区琅山体育馆【说明】详见重庆分会后续公告贴,期待
哈哈，楼下就有一家…真的很划算【85度C】取名85度C，是因为咖啡在85°C时口感最佳。小8源于台湾，现已超过星巴克成为全台最大的咖啡连锁品牌。照烧小丸子、芝士球、栗子晚礼服、凯撒大帝···都是人气满满小单品！五星级的甜点，重点是！价格低于“星爸”的一半～长江后浪推前浪，爸爸躺在沙滩上～,期待
。也許我不能給你一生，但我可以給你一次！！我不能給你幸福，但我可以讓你舒服！！！！,赞扬
"这是艰难的过程,考验良心的时候到了,我受不了了!再次痛哭!我真恨你们啊5555555要我怎么说你们啊?痛心!!",伤心
回复oh!isyou!哈哈...谢谢happybelatedBday我和San!我们除了在现场擦出许多火花还玩的很开心呢！,开心
哈哈这个倒霉的怂娃哈哈！笑死我了！这个倒霉的地鼠！,生气
因为你全身上下也就只有屁股能见人了。。这你还不懂么？快去薇吧。。。本来剧照师说好的要给我拍一张好的剧照留念，结果就留这张屁股对着镜头的剧照了！跑龙套到底跑龙套的，女2号崔波姐姐和男N号都出镜了，凭啥我就只能露个屁股！,不满
如此大意。。。。。,无语
今天早上闹铃响了之后竟然又睡一觉，一睁眼8点多了，我的天，今天还得开会，我这急的啊，匆匆洗脸刷牙，头发都没来及弄就杀到公司，幸好我跑的快，没迟到，给买的鸡蛋灌饼开完会才吃，呵呵，看来睡懒觉还是会耽误事情的，幸好马上周末了。。,急切
黑糖哈哈这糖好吃的，我吃过很精致的台湾特色美食~~,赞扬
